Run,Assay Type,BioProject,BioSample,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,AvgSpotLen,Bases,Bytes,Library Name,BioSampleModel,geo_loc_name_country,geo_loc_name_country_continent,Collection_Date,lat_lon,geo_loc_name,sex,Host,Isolate,Ethnicity,AGE,Biomaterial_provider,SAMPLE_TYPE,tissue,health_state,cell_line,cell_subtype,cell_type,culture_collection,dev_stage,disease,disease_stage,karyotype,Library,PHENOTYPE,Population,RACE,env_biome,env_feature,samp_size,env_material,Isolation_source,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),Alias,ENA_CHECKLIST,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Sample_Name,SRA_accession,title,Depth,geographic_location_(country_and/or_sea),INSDC_center_alias,Investigation_type,project_name,Description,INSTRUMENT_MODEL,library_layout,library_source,misc_param,platform,processing_location (run),Source_material_ID,environment_(biome),environment_(feature),environment_(material),geographic_location_(latitude),geographic_location_(longitude),Sequencing_method,host_sex,samp_collect_device,geographic_location_(elevation),soil_environmental_package,BIOME,Ammonium_Nitrogen,Boron_Hot_CaCl2,colour,Conductivity,Crop_rotation_1yr_since_present,Crop_rotation_2yrs_since_present,Crop_rotation_3yrs_since_present,Crop_rotation_4yrs_since_present,Crop_rotation_5yrs_since_present,current_land_use,Date_since_change_in_Land_Use,DTPA_Copper,DTPA_Iron,DTPA_Manganese,DTPA_Zinc,Env_package,Exc_Aluminium,Exc_Calcium,Exc_Magnesium,Exc_Potassium,Exc_Sodium,feature,fire_intensity_if_known,Gravel_(_>2.0_mm),history/agrochemical_additions,history/extreme_events,history/flooding,history/previous_land_use,host_subject_id,links_to_additional_analysis,material,Nitrate_Nitrogen,Other_comments,pH_Level_(CaCl2),pH_Level_(H2O),Phosphorus_Colwell,Potassium_Colwell,profile_position_(BASE),Sample_ID,slope_aspect,slope_gradient,soil_taxonomic/FAO_classification,soil_taxonomic/local_classification,Sulphur,texture,tillage,total_organic_carbon,Vegetation_Dom_Grasses,Vegetation_Dom_Shrubs,Vegetation_Dom_Trees,Vegetation_Total_cover,water_content_of_soil,history/fire,Host_disease,body_site,Clay_(<2_µm),Course_Sand_(200-2000_µm)
SRR5297133,WGS,PRJNA377320,SAMN06458270,UNIVERSITY OF CALIFORNIA SANTA CRUZ,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2599468,Illumina MiSeq,PAIRED,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2018-02-10T00:00:00Z,Burial2_Calculus,SRP100856,152,525016968,226931818,RN1,Metagenome or environmental,USA,North America,2014-12,37.3746 N 121.8771 W,USA: California,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,1.8 mg,,dental calculus,,,,,,,,,,,,,,,,,,,,,,,,RN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR1474568,WGS,PRJEB14383,SAMEA4031756,UCL,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1545705,Illumina HiSeq 2500,PAIRED,RANDOM PCR,METAGENOMIC,metagenome,ILLUMINA,2017-11-16T00:00:00Z,SAMEA4031756,ERP016024,191,8014713960,6503409480,no name,,Philippines,Asia,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-15,2018-11-16,Zambal_01,ERC000016,UCL,2017-11-15T17:02:29Z,2017-11-09T15:45:02Z,public,ERS1202866,ERS1202866,Cae01,,Philippines,,metagenome,Philippines oral microbiome,"Saliva sample from female Zambal agriculturalist from Luzon\, Philippines [Cae01]\, with reads assigned to human using Kraken removed (cf. https://doi.org/10.6084/m9.figshare.5213158)",,,,,,,,human,oral,saliva,12.9,121.8,Illumina HiSeq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR1474580,WGS,PRJEB14383,SAMEA4031768,UCL,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1545717,Illumina HiSeq 2500,PAIRED,RANDOM PCR,METAGENOMIC,metagenome,ILLUMINA,2017-11-16T00:00:00Z,SAMEA4031768,ERP016024,172,9341265282,7161888476,no name,,Philippines,Asia,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-15,2018-11-16,Agta_09,ERC000016,UCL,2017-11-15T17:02:29Z,2017-11-09T15:47:46Z,public,ERS1202878,ERS1202878,AG09,,Philippines,,metagenome,Philippines oral microbiome,"Saliva sample from male Agta hunter-gatherer from Luzon\, Philippines [AG09]\, with reads assigned to human using Kraken removed (cf. https://doi.org/10.6084/m9.figshare.5213158)",,,,,,,,human,oral,saliva,12.9,121.8,Illumina HiSeq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR1474585,WGS,PRJEB14383,SAMEA4031773,UCL,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1545722,Illumina HiSeq 2500,PAIRED,RANDOM PCR,METAGENOMIC,metagenome,ILLUMINA,2017-11-16T00:00:00Z,SAMEA4031773,ERP016024,179,6882086617,5122084309,no name,,Philippines,Asia,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-15,2018-11-16,Casigurani_09,ERC000016,UCL,2017-11-15T17:02:29Z,2017-11-09T15:42:30Z,public,ERS1202883,ERS1202883,Cag09,,Philippines,,metagenome,Philippines oral microbiome,"Saliva sample from male Casigurani agriculturalist from Luzon\, Philippines [Cag09]\, with reads assigned to human using Kraken removed (cf. https://doi.org/10.6084/m9.figshare.5213158)",,,,,,,,human,oral,saliva,12.9,121.8,Illumina HiSeq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR2004605,WGS,PRJEB21269,SAMEA104120062,"APPRECIATE THE BEAUTY OF LIFE, INC.",public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX2064370,NextSeq 500,PAIRED,size fractionation,METAGENOMIC,soil metagenome,ILLUMINA,2019-01-02T00:00:00Z,SAMEA104120062,ERP023502,302,6998667592,3291150370,unspecified,,China,Asia,2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-12,2018-11-16,Arch-B3-DNA,ERC000022,"Appreciate the Beauty of Life\, Inc.",2018-12-12T17:02:07Z,2017-06-13T03:40:20Z,public,ERS1783955,ERS1783955,Arch-B3-DNA,,China,"Appreciate the Beauty of Life\, Inc.",metagenome,Metagenomics-Metatranscriptomics of Tarim solis,Arch-A-metagenome,,,,,,,,microbe,hyper arid,Sand soil,37??27??45.637??,79??34??16.833??,illumina next 500,,,1292,soil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR2004609,WGS,PRJEB21269,SAMEA104120066,"APPRECIATE THE BEAUTY OF LIFE, INC.",public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX2064374,NextSeq 500,PAIRED,size fractionation,METAGENOMIC,soil metagenome,ILLUMINA,2019-01-02T00:00:00Z,SAMEA104120066,ERP023502,302,6907015424,3273634951,unspecified,,China,Asia,2015-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-12,2018-11-16,Arch-D1-DNA,ERC000022,"Appreciate the Beauty of Life\, Inc.",2018-12-12T17:02:07Z,2017-06-13T03:40:20Z,public,ERS1783959,ERS1783959,Arch-D1-DNA,,China,"Appreciate the Beauty of Life\, Inc.",metagenome,Metagenomics-Metatranscriptomics of Tarim solis,Arch-A-metagenome,,,,,,,,microbe,hyper arid,Sand soil,41??02??15.077??,82??32??59.242??,illumina next 500,,,962,soil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3307045,WGS,PRJEB31185,SAMEA5591548,MAX PLANCK INSTITUTE FOR THE SCIENCE OF HUMAN HIST,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX3333070,NextSeq 500,PAIRED,RANDOM,GENOMIC,metagenome,ILLUMINA,2019-05-05T00:00:00Z,SAMEA5591548,ERP113706,152,10688948712,4529228509,JAE006.A0101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-03,2019-05-03,JAE006.A0101_humfilt,ERC000011,Max Planck Institute for the Science of Human History,2019-05-03T17:04:58Z,2019-05-03T08:30:53Z,public,ERS3395764,ERS3395764,JAE006_humfilt,,,Max Planck Institute for the Science of Human History,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3307047,WGS,PRJEB31185,SAMEA5591550,MAX PLANCK INSTITUTE FOR THE SCIENCE OF HUMAN HIST,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX3333072,NextSeq 500,PAIRED,RANDOM,GENOMIC,metagenome,ILLUMINA,2019-05-05T00:00:00Z,SAMEA5591550,ERP113706,152,7799000376,3352705435,JAE008.A0101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-03,2019-05-03,JAE008.A0101_humfilt,ERC000011,Max Planck Institute for the Science of Human History,2019-05-03T17:04:58Z,2019-05-03T08:30:53Z,public,ERS3395766,ERS3395766,JAE008_humfilt,,,Max Planck Institute for the Science of Human History,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3307050,WGS,PRJEB31185,SAMEA5591553,MAX PLANCK INSTITUTE FOR THE SCIENCE OF HUMAN HIST,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX3333075,NextSeq 500,PAIRED,RANDOM,GENOMIC,metagenome,ILLUMINA,2019-05-05T00:00:00Z,SAMEA5591553,ERP113706,152,7271619048,3130074090,JAE012.A0101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-03,2019-05-03,JAE012.A0101_humfilt,ERC000011,Max Planck Institute for the Science of Human History,2019-05-03T17:04:58Z,2019-05-03T08:30:53Z,public,ERS3395769,ERS3395769,JAE012_humfilt,,,Max Planck Institute for the Science of Human History,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3307054,WGS,PRJEB31185,SAMEA5591557,MAX PLANCK INSTITUTE FOR THE SCIENCE OF HUMAN HIST,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX3333079,NextSeq 500,PAIRED,RANDOM,GENOMIC,metagenome,ILLUMINA,2019-05-05T00:00:00Z,SAMEA5591557,ERP113706,152,11217650920,4779620611,JAE016.A0101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-03,2019-05-03,JAE016.A0101_humfilt,ERC000011,Max Planck Institute for the Science of Human History,2019-05-03T17:04:58Z,2019-05-03T08:30:53Z,public,ERS3395773,ERS3395773,JAE016_humfilt,,,Max Planck Institute for the Science of Human History,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12557006,WGS,PRJNA660212,SAMN15941520,UNIVERSITY OF FLORENCE,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9046230,Illumina MiSeq,PAIRED,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2020-08-31T00:00:00Z,PO-ZUS44,SRP279479,152,934639640,335189327,PO-Z-US44-A,Metagenome or environmental,Italy,Europe,2018-11,41.53 N 12.28 E,Italy,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,Right incisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12557007,WGS,PRJNA660212,SAMN15941519,UNIVERSITY OF FLORENCE,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9046229,Illumina MiSeq,PAIRED,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2020-08-31T00:00:00Z,PO-898,SRP279479,152,1210732288,420054264,PO-898-A,Metagenome or environmental,Italy,Europe,2018-10,41.53 N 12.28 E,Italy,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,Left pre-molar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3579823,WGS,PRJEB34569,SAMEA5971646,MAX PLANCK INSTITUTE FOR THE SCIENCE OF HUMAN HIST,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERX3577122,NextSeq 500,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,2021-04-28T00:00:00Z,VLC005.A,ERP117493,191,8504340801,3392092823,VLC005.A0101,,Spain,Europe,,"39.470\, -0.377",,female,,,,,,,,,,,,,,,,,,,,,,,,,modern day dental calculus,2021-04-28,2019-10-28,,,,,,,,,,,Spain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3579824,WGS,PRJEB34569,SAMEA5971647,MAX PLANCK INSTITUTE FOR THE SCIENCE OF HUMAN HIST,public,"fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",ERX3577123,NextSeq 500,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,2021-04-28T00:00:00Z,VLC008.A,ERP117493,219,7759553780,3088739093,VLC008.A0101,,Spain,Europe,,"39.470\, -0.377",,female,,,,,,,,,,,,,,,,,,,,,,,,,modern day dental calculus,2021-04-28,2019-10-28,,,,,,,,,,,Spain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3579819,WGS,PRJEB34569,SAMEA5971642,MAX PLANCK INSTITUTE FOR THE SCIENCE OF HUMAN HIST,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",ERX3577118,NextSeq 500,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,2021-04-28T00:00:00Z,VLC001.A,ERP117493,211,7180887919,2867964581,VLC001.A0101,,Spain,Europe,,"39.470\, -0.377",,female,,,,,,,,,,,,,,,,,,,,,,,,,modern day dental calculus,2021-04-28,2019-10-28,,,,,,,,,,,Spain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3579821,WGS,PRJEB34569,SAMEA5971644,MAX PLANCK INSTITUTE FOR THE SCIENCE OF HUMAN HIST,public,"sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",ERX3577120,NextSeq 500,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,2021-04-28T00:00:00Z,VLC003.A,ERP117493,190,4989280902,1959284125,VLC003.A0101,,Spain,Europe,,"39.470\, -0.377",,female,,,,,,,,,,,,,,,,,,,,,,,,,modern day dental calculus,2021-04-28,2019-10-28,,,,,,,,,,,Spain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3579826,WGS,PRJEB34569,SAMEA5971649,MAX PLANCK INSTITUTE FOR THE SCIENCE OF HUMAN HIST,public,"fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",ERX3577125,NextSeq 500,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,2021-04-28T00:00:00Z,VLC010.A,ERP117493,199,3807742001,1537324256,VLC010.A0101,,Spain,Europe,,"39.470\, -0.377",,male,,,,,,,,,,,,,,,,,,,,,,,,,modern day dental calculus,2021-04-28,2019-10-28,,,,,,,,,,,Spain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1804823,WGS,PRJNA48479,SAMN00035742,WUGSC,HMP,sra,"gs,ncbi,s3","gs.US,ncbi.dbgap,ncbi.public,s3.us-east-1",SRX877359,Illumina HiSeq 2000,PAIRED,unspecified,GENOMIC,human metagenome,ILLUMINA,2015-02-19T00:00:00Z,700023178,SRP002163,200,5602921600,3292192164,2893866548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G_DNA_Supragingival plaque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3184876,WGS,PRJNA46333,SAMN04359977,NISC,public,"sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1598217,Illumina HiSeq 2000,PAIRED,RANDOM,METAGENOMIC,human skin metagenome,ILLUMINA,2016-05-01T00:00:00Z,MET0601,SRP002480,202,5785411906,4330459381,AJD0213_1_L7161090,"MIMS.me,MIGS/MIMS/MIMARKS.human-skin",USA,North America,2014-03-05,38.984652 N 77.094709 W,USA,,Homo sapiens,,,,,,,,,,,,,,,,,,,,human skin,Hp-R,,Ss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3189416,WGS,PRJNA46333,SAMN04360124,NISC,public,"sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1601624,Illumina HiSeq 2000,PAIRED,RANDOM,METAGENOMIC,human skin metagenome,ILLUMINA,2016-05-01T00:00:00Z,MET0772,SRP002480,202,2563472314,1904816703,AJD0207_1_L7161078,"MIMS.me,MIGS/MIMS/MIMARKS.human-skin",USA,North America,2014-05-16,38.984652 N 77.094709 W,USA,,Homo sapiens,,,,,,,,,,,,,,,,,,,,human skin,Hp-R,,Ss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1631060,WGS,PRJNA46333,SAMN03025571,NISC,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX743731,Illumina HiSeq 2000,PAIRED,RANDOM,METAGENOMIC,human skin metagenome,ILLUMINA,2014-10-30T00:00:00Z,MET0207,SRP002480,202,4884019024,3507876656,Met0207_1_L4396746,"MIMS.me,MIGS/MIMS/MIMARKS.human-skin",USA,North America,2013-01-16,38.984652 N 77.094709 W,USA,,Homo sapiens,,,,,,,,,,,,,,,,,,,,human skin,Hp-R,,Ss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1633008,WGS,PRJNA46333,SAMN03025673,NISC,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX745020,Illumina HiSeq 2000,PAIRED,RANDOM,METAGENOMIC,human skin metagenome,ILLUMINA,2014-10-30T00:00:00Z,MET0310,SRP002480,202,2753487048,1802518309,Met0310_1_L4396952,"MIMS.me,MIGS/MIMS/MIMARKS.human-skin",USA,North America,2013-05-22,38.984652 N 77.094709 W,USA,,Homo sapiens,,,,,,,,,,,,,,,,,,,,human skin,Hp-R,,Ss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1620017,WGS,PRJNA46333,SAMN03025397,NISC,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX739401,Illumina HiSeq 2000,PAIRED,RANDOM,METAGENOMIC,human skin metagenome,ILLUMINA,2014-10-30T00:00:00Z,MET0006,SRP002480,202,5859214424,4259521457,MET0006_1_L1281599,"MIMS.me,MIGS/MIMS/MIMARKS.human-skin",USA,North America,2011-06-24,38.984652 N 77.094709 W,USA,,Homo sapiens,,,,,,,,,,,,,,,,,,,,human skin,Ph-L,,Ss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2096702,WGS,PRJNA46333,SAMN03840426,NISC,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1091795,Illumina HiSeq 2000,PAIRED,RANDOM,METAGENOMIC,human skin metagenome,ILLUMINA,2016-02-23T00:00:00Z,MET0340,SRP002480,202,74599004,52033305,Met0340_1_L6253907,Metagenome or environmental,USA,North America,2013-02-26,38.984652 N 77.094709 W,USA,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2096703,WGS,PRJNA46333,SAMN03840426,NISC,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1091795,Illumina HiSeq 2000,PAIRED,RANDOM,METAGENOMIC,human skin metagenome,ILLUMINA,2016-02-23T00:00:00Z,MET0340,SRP002480,202,78773334,55506852,Met0340_1_L6253907,Metagenome or environmental,USA,North America,2013-02-26,38.984652 N 77.094709 W,USA,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2096704,WGS,PRJNA46333,SAMN03840426,NISC,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1091795,Illumina HiSeq 2000,PAIRED,RANDOM,METAGENOMIC,human skin metagenome,ILLUMINA,2016-02-23T00:00:00Z,MET0340,SRP002480,202,92855562,57970663,Met0340_1_L6253907,Metagenome or environmental,USA,North America,2013-02-26,38.984652 N 77.094709 W,USA,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2096708,WGS,PRJNA46333,SAMN03840426,NISC,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1091795,Illumina HiSeq 2000,PAIRED,RANDOM,METAGENOMIC,human skin metagenome,ILLUMINA,2016-02-23T00:00:00Z,MET0340,SRP002480,202,110513594,77403406,Met0340_1_L6253907,Metagenome or environmental,USA,North America,2013-02-26,38.984652 N 77.094709 W,USA,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2096710,WGS,PRJNA46333,SAMN03840426,NISC,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1091795,Illumina HiSeq 2000,PAIRED,RANDOM,METAGENOMIC,human skin metagenome,ILLUMINA,2016-02-23T00:00:00Z,MET0340,SRP002480,202,101447834,69567641,Met0340_1_L6253907,Metagenome or environmental,USA,North America,2013-02-26,38.984652 N 77.094709 W,USA,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3644405,WGS,PRJNA46333,SAMN04999354,NISC,public,sra,ncbi,ncbi.public,SRX1828711,Illumina HiSeq 2000,PAIRED,RANDOM,METAGENOMIC,human skin metagenome,ILLUMINA,2017-07-13T00:00:00Z,MET1606,SRP002480,252,2717332632,1504331888,AND0713_1_L10281401,"MIMS.me,MIGS/MIMS/MIMARKS.human-skin",USA,North America,2014-11,38.984652 N 77.094709 W,USA,,Homo sapiens,,,,,,,,,,,,,,,,,,,,human skin,Vf-R,,Ss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1287,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR061294,WGS,PRJNA48479,SAMN00082239,WUGSC,HMP,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.dbgap,ncbi.public,s3.us-east-1",SRX024068,Illumina Genome Analyzer II,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2010-07-29T00:00:00Z,700114441,SRP002163,200,5667401000,1227539203,2855913937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G_DNA_Subgingival plaque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR062299,WGS,PRJNA48479,SAMN00035168,WUGSC,HMP,sra,"gs,ncbi,s3","gs.US,ncbi.dbgap,ncbi.public,s3.us-east-1",SRX024883,Illumina Genome Analyzer II,PAIRED,RANDOM,METAGENOMIC,human metagenome,ILLUMINA,2010-08-14T00:00:00Z,700021305,SRP002163,200,5912428000,998951674,2857514187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G_DNA_Subgingival plaque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR513775,WGS,PRJNA48479,SAMN00142285,WUGSC,HMP,sra,"gs,ncbi,s3","gs.US,ncbi.dbgap,ncbi.public,s3.us-east-1",SRX153917,Illumina HiSeq 2000,PAIRED,unspecified,METAGENOMIC,human metagenome,ILLUMINA,2012-06-19T00:00:00Z,700164337,SRP002163,200,9687517000,6093164300,2881906337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G_DNA_Subgingival plaque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
